"homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.660377358490566,0.634615384615385,5.79245283018868,5.65384615384616,0.625,0.375,0.52,0.666666666666667,"VISITING"
0.372549019607843,0.509803921568627,-3.54901960784314,1.47058823529412,0.125,0.5,0.392857142857143,0.48,"VISITING"
0.230769230769231,0.816326530612245,-10.8076923076923,11.2244897959184,0.5,0.625,0.708333333333333,0.28,"VISITING"
0.384615384615385,0.627450980392157,-1.65384615384615,3.70588235294117,0.625,0.625,0.5,0.458333333333333,"VISITING"
0.615384615384615,0.296296296296296,2.17307692307692,-6.03703703703704,0.375,0.125,0.333333333333333,0.703703703703704,"HOME"
0.529411764705882,0.352941176470588,0.450980392156865,-2.49019607843137,0.625,0.375,0.307692307692308,0.68,"VISITING"
0.42,0.196078431372549,-3.88,-7.62745098039215,0.375,0.375,0.12,0.347826086956522,"HOME"
0.745098039215686,0.411764705882353,5.15686274509804,-3.92156862745098,0.875,0.375,0.423076923076923,0.814814814814815,"HOME"
0.431372549019608,0.384615384615385,-2.09803921568627,-1.78846153846153,0.5,0.375,0.4,0.481481481481481,"VISITING"
0.615384615384615,0.36,2.57692307692308,-3.84,0.5,0.25,0.318181818181818,0.541666666666667,"HOME"
0.254901960784314,0.365384615384615,-6.86274509803923,-3.67307692307692,0.125,0.125,0.269230769230769,0.291666666666667,"VISITING"
0.547169811320755,0.686274509803922,1.37735849056604,3.58823529411765,0.375,0.75,0.68,0.615384615384615,"VISITING"
0.38,0.811320754716981,-1.53999999999999,6.75471698113208,0.5,0.75,0.72,0.423076923076923,"HOME"
0.60377358490566,0.431372549019608,2.86792452830188,-3.52941176470588,0.875,0.375,0.481481481481481,0.689655172413793,"HOME"
0.648148148148148,0.365384615384615,5.37037037037038,-2.36538461538461,0.625,0.375,0.333333333333333,0.64,"HOME"
0.39622641509434,0.634615384615385,-1.22641509433961,3.67307692307692,0.5,0.75,0.52,0.37037037037037,"VISITING"
0.211538461538462,0.82,-8.69230769230768,11.1,0.5,0.625,0.72,0.230769230769231,"VISITING"
0.641509433962264,0.692307692307692,5.86792452830188,3.69230769230769,0.375,0.75,0.692307692307692,0.740740740740741,"HOME"
0.519230769230769,0.377358490566038,0.365384615384613,-1.66037735849056,0.5,0.625,0.321428571428571,0.653846153846154,"VISITING"
0.673076923076923,0.25,5.13461538461539,-6.92307692307693,0.5,0.125,0.222222222222222,0.814814814814815,"HOME"
0.673076923076923,0.622641509433962,4.92307692307692,2.43396226415095,0.75,0.375,0.52,0.689655172413793,"HOME"
0.557692307692308,0.352941176470588,1.90384615384616,-4.11764705882354,0.875,0.25,0.304347826086957,0.583333333333333,"HOME"
0.519230769230769,0.75,1.63461538461537,5.23076923076923,0.625,0.875,0.666666666666667,0.652173913043478,"HOME"
0.290909090909091,0.192307692307692,-6.21818181818182,-7.75,0.125,0.25,0.115384615384615,0.25,"HOME"
0.622641509433962,0.611111111111111,2.86792452830188,3.18518518518519,0.5,0.875,0.5,0.56,"HOME"
0.528301886792453,0.654545454545455,1.9056603773585,5.36363636363636,0.625,0.75,0.655172413793103,0.666666666666667,"HOME"
0.648148148148148,0.641509433962264,6.03703703703704,3.9245283018868,0.375,0.75,0.538461538461538,0.75,"HOME"
0.796296296296296,0.679245283018868,6.61111111111111,4.8679245283019,0.625,0.75,0.652173913043478,0.892857142857143,"VISITING"
0.346153846153846,0.392156862745098,-4.19230769230769,-1.49019607843138,0.25,0.5,0.333333333333333,0.392857142857143,"HOME"
0.245283018867925,0.403846153846154,-7.0943396226415,-4.01923076923077,0.125,0.375,0.407407407407407,0.28,"VISITING"
0.388888888888889,0.62962962962963,-1.51851851851852,3.0925925925926,0.5,0.625,0.678571428571429,0.357142857142857,"HOME"
0.611111111111111,0.6,2.35185185185186,2.85454545454544,0.25,0.75,0.48,0.714285714285714,"VISITING"
0.642857142857143,0.679245283018868,5,3.33962264150944,0.625,0.625,0.666666666666667,0.653846153846154,"HOME"
0.566037735849057,0.377358490566038,2.01886792452829,-3.41509433962264,0.875,0.25,0.296296296296296,0.6,"HOME"
0.823529411764706,0.62962962962963,10.9411764705882,3.77777777777777,0.75,0.625,0.518518518518518,0.92,"HOME"
0.226415094339623,0.388888888888889,-10.6981132075472,-1.3888888888889,0.5,0.625,0.344827586206897,0.269230769230769,"VISITING"
0.358490566037736,0.679245283018868,-2.41509433962264,5.33962264150944,0.375,0.5,0.52,0.4,"HOME"
0.207547169811321,0.537037037037037,-8.58490566037736,1.18518518518518,0.375,0.375,0.481481481481481,0.222222222222222,"HOME"
0.188679245283019,0.423076923076923,-7.71698113207547,-3.84615384615384,0.25,0.25,0.464285714285714,0.269230769230769,"VISITING"
0.303571428571429,0.509433962264151,-6,0.113207547169822,0.25,0.375,0.384615384615385,0.28,"HOME"
0.423076923076923,0.537037037037037,-2.59615384615385,2.14814814814815,0.5,0.75,0.413793103448276,0.464285714285714,"VISITING"
0.618181818181818,0.527272727272727,2.87272727272727,1.12727272727273,0.5,0.25,0.464285714285714,0.576923076923077,"HOME"
0.666666666666667,0.685185185185185,3.07407407407408,5.24074074074075,0.5,0.75,0.666666666666667,0.692307692307692,"HOME"
0.654545454545455,0.358490566037736,6,-3.9622641509434,0.5,0.375,0.291666666666667,0.758620689655172,"HOME"
0.433962264150943,0.5,-3.32075471698114,-0.0925925925925952,0.375,0.375,0.37037037037037,0.375,"VISITING"
0.574074074074074,0.781818181818182,2.12962962962963,6.03636363636363,0.875,0.5,0.692307692307692,0.615384615384615,"VISITING"
0.240740740740741,0.384615384615385,-7.12962962962962,-1.61538461538461,0.125,0.5,0.32,0.269230769230769,"HOME"
0.649122807017544,0.415094339622642,5.10526315789474,-2.67924528301887,0.625,0.375,0.375,0.666666666666667,"HOME"
0.185185185185185,0.607142857142857,-8.01851851851852,3.48214285714286,0.125,0.75,0.5,0.259259259259259,"VISITING"
0.545454545454545,0.37037037037037,2.23636363636363,-3.5,0.875,0.125,0.285714285714286,0.68,"HOME"
0.4,0.6,-1.32727272727273,1.61818181818181,0.625,0.25,0.5,0.379310344827586,"HOME"
0.4,0.826923076923077,-1.16363636363637,10.9423076923077,0.75,0.875,0.730769230769231,0.44,"HOME"
0.666666666666667,0.735849056603774,4.94444444444444,4.83018867924528,0.5,0.75,0.64,0.821428571428571,"VISITING"
0.315789473684211,0.222222222222222,-5.7017543859649,-10.7037037037037,0.375,0.375,0.185185185185185,0.307692307692308,"HOME"
0.517857142857143,0.377358490566038,1.01785714285714,-1.71698113207547,0.125,0.5,0.307692307692308,0.592592592592593,"VISITING"
0.363636363636364,0.415094339622642,-3.89090909090909,-3.77358490566039,0.125,0.5,0.428571428571429,0.461538461538462,"VISITING"
0.625,0.563636363636364,2.91071428571428,1.89090909090909,0.625,0.75,0.535714285714286,0.592592592592593,"HOME"
0.672727272727273,0.222222222222222,3.41818181818182,-8.3888888888889,0.5,0.5,0.192307692307692,0.703703703703704,"HOME"
0.660714285714286,0.740740740740741,6.375,4.85185185185185,0.5,0.75,0.653846153846154,0.766666666666667,"VISITING"
0.37037037037037,0.618181818181818,-2.07407407407408,3.50909090909092,0.5,0.5,0.5,0.423076923076923,"HOME"
0.509090909090909,0.672727272727273,0.163636363636371,4.74545454545454,0.375,0.625,0.64,0.62962962962963,"HOME"
0.425925925925926,0.218181818181818,-3.51851851851852,-10.6,0.375,0.25,0.178571428571429,0.36,"HOME"
0.410714285714286,0.614035087719298,-1,3.73684210526316,0.625,0.75,0.518518518518518,0.4,"VISITING"
0.655172413793103,0.660714285714286,5.20689655172414,4.60714285714286,0.625,0.5,0.615384615384615,0.678571428571429,"HOME"
0.589285714285714,0.811320754716981,1.28571428571429,10.622641509434,0.25,0.75,0.703703703703704,0.689655172413793,"VISITING"
0.553571428571429,0.410714285714286,2.64285714285715,-1.03571428571428,0.875,0.75,0.366666666666667,0.692307692307692,"HOME"
0.785714285714286,0.661016949152542,6.125,5.23728813559322,0.5,0.75,0.633333333333333,0.862068965517241,"HOME"
0.388888888888889,0.181818181818182,-1.5925925925926,-8.2,0.625,0.125,0.111111111111111,0.444444444444444,"HOME"
0.517857142857143,0.425925925925926,0.214285714285722,-3.18518518518518,0.375,0.625,0.448275862068966,0.642857142857143,"HOME"
0.631578947368421,0.407407407407407,3.14035087719297,-2.83333333333333,0.75,0.375,0.36,0.607142857142857,"VISITING"
0.357142857142857,0.508771929824561,-4.32142857142857,0.912280701754383,0.125,0.125,0.448275862068966,0.444444444444444,"VISITING"
0.678571428571429,0.649122807017544,3.55357142857143,6.21052631578947,0.625,0.5,0.538461538461538,0.714285714285714,"HOME"
0.381818181818182,0.254545454545455,-1.87272727272727,-6.87272727272727,0.5,0.125,0.214285714285714,0.444444444444444,"VISITING"
0.218181818181818,0.578947368421053,-8.43636363636364,1.14035087719299,0.5,0.25,0.481481481481481,0.25,"HOME"
0.654545454545455,0.607142857142857,4.74545454545455,3.28571428571429,0.5,0.5,0.482758620689655,0.793103448275862,"HOME"
0.351851851851852,0.745454545454545,-4.38888888888889,4.81818181818181,0.25,0.75,0.666666666666667,0.413793103448276,"HOME"
0.553571428571429,0.214285714285714,1.57142857142857,-10.6071428571429,0.625,0.25,0.172413793103448,0.592592592592593,"HOME"
0.327586206896552,0.436363636363636,-5.51724137931033,-3.25454545454545,0.5,0.375,0.482758620689655,0.333333333333333,"VISITING"
0.620689655172414,0.814814814814815,3.82758620689656,10.5555555555556,0.75,0.75,0.714285714285714,0.7,"HOME"
0.517241379310345,0.56140350877193,1.13793103448276,2.82456140350877,0.25,0.875,0.433333333333333,0.571428571428571,"HOME"
0.789473684210526,0.322033898305085,6.31578947368421,-5.47457627118644,0.625,0.5,0.32258064516129,0.866666666666667,"HOME"
0.4,0.418181818181818,-1.18181818181817,-2.56363636363638,0.625,0.375,0.384615384615385,0.464285714285714,"HOME"
0.684210526315789,0.418181818181818,3.57894736842104,-3.23636363636363,0.625,0.5,0.433333333333333,0.724137931034483,"HOME"
0.620689655172414,0.232142857142857,2.87931034482759,-7.92857142857143,0.75,0.625,0.185185185185185,0.586206896551724,"HOME"
0.403508771929825,0.627118644067797,-1.24561403508771,3.94915254237289,0.75,0.75,0.535714285714286,0.461538461538462,"HOME"
0.350877192982456,0.375,-4.49122807017544,-1.89285714285715,0.125,0.5,0.321428571428571,0.428571428571429,"VISITING"
0.403508771929825,0.178571428571429,-1.14035087719299,-8.42857142857142,0.5,0,0.107142857142857,0.387096774193548,"VISITING"
0.649122807017544,0.8,4.40350877192984,10.1636363636364,0.5,0.625,0.689655172413793,0.7,"VISITING"
0.732142857142857,0.637931034482759,4.51785714285714,6.01724137931033,0.625,0.5,0.518518518518518,0.821428571428571,"VISITING"
0.267857142857143,0.56140350877193,-6.69642857142857,1.82456140350877,0.25,0.625,0.517241379310345,0.296296296296296,"HOME"
0.210526315789474,0.568965517241379,-10.7017543859649,0.775862068965509,0.25,0.25,0.464285714285714,0.259259259259259,"HOME"
0.363636363636364,0.596491228070175,-4.09090909090909,2.94736842105263,0.375,0.375,0.466666666666667,0.433333333333333,"VISITING"
0.660714285714286,0.551724137931034,4.94642857142857,2.70689655172414,0.625,0.875,0.419354838709677,0.8,"HOME"
0.526315789473684,0.446428571428571,0.31578947368422,-3.14285714285714,0.5,0.5,0.5,0.655172413793103,"HOME"
0.43859649122807,0.793103448275862,-3.12280701754385,6.32758620689656,0.5,0.625,0.703703703703704,0.384615384615385,"VISITING"
0.65,0.410714285714286,4.86666666666667,-3.25,0.625,0.375,0.419354838709677,0.689655172413793,"VISITING"
0.559322033898305,0.396551724137931,0.627118644067792,-1.22413793103448,0.25,0.5,0.423076923076923,0.666666666666667,"HOME"
0.385964912280702,0.551724137931034,-1.47368421052632,1.65517241379311,0.625,0.625,0.5,0.428571428571429,"HOME"
0.192982456140351,0.637931034482759,-8.17543859649123,3.91379310344827,0.125,0.5,0.592592592592593,0.25,"HOME"
0.525423728813559,0.603448275862069,1.18644067796609,3.08620689655172,0.375,0.375,0.483870967741935,0.586206896551724,"VISITING"
0.228070175438596,0.719298245614035,-7.91228070175438,4.12280701754385,0.5,0.5,0.642857142857143,0.275862068965517,"VISITING"
0.410714285714286,0.803571428571429,-1.01785714285715,10.4107142857143,0.625,0.75,0.7,0.482758620689655,"VISITING"
0.316666666666667,0.410714285714286,-5.5,-2.66071428571429,0.5,0.25,0.37037037037037,0.321428571428571,"VISITING"
0.627118644067797,0.644067796610169,2.94915254237287,6.22033898305084,0.75,0.625,0.535714285714286,0.6,"VISITING"
0.689655172413793,0.616666666666667,3.58620689655173,3.76666666666667,0.625,0.75,0.517241379310345,0.733333333333333,"HOME"
0.344827586206897,0.53448275862069,-4.79310344827586,0.344827586206904,0.125,0.5,0.392857142857143,0.413793103448276,"VISITING"
0.413793103448276,0.224137931034483,-1.10344827586208,-10.3793103448276,0.75,0.25,0.166666666666667,0.481481481481481,"HOME"
0.280701754385965,0.542372881355932,-6.43859649122807,2.61016949152543,0.375,0.75,0.40625,0.321428571428571,"VISITING"
0.357142857142857,0.666666666666667,-4.21428571428571,4.91228070175438,0.375,0.625,0.5,0.419354838709677,"VISITING"
0.421052631578947,0.807017543859649,-3.01754385964912,10.3157894736842,0.375,0.75,0.709677419354839,0.4,"HOME"
0.639344262295082,0.542372881355932,4.62295081967213,0.457627118644069,0.5,0.625,0.413793103448276,0.666666666666667,"HOME"
0.224137931034483,0.65,-7.8448275862069,6.28333333333333,0.375,0.75,0.551724137931034,0.266666666666667,"VISITING"
0.220338983050847,0.627118644067797,-10.5423728813559,3.76271186440678,0.25,0.375,0.571428571428571,0.285714285714286,"VISITING"
0.431034482758621,0.516666666666667,-3.10344827586206,0.716666666666669,0.5,0.25,0.466666666666667,0.37037037037037,"HOME"
0.796610169491525,0.694915254237288,6.2542372881356,3.5593220338983,0.625,0.75,0.642857142857143,0.870967741935484,"HOME"
0.60655737704918,0.403508771929825,3.67213114754099,-1.08771929824562,0.625,0.5,0.333333333333333,0.709677419354839,"HOME"
0.421052631578947,0.275862068965517,-2.35087719298245,-6.44827586206897,0.25,0.375,0.241379310344828,0.448275862068966,"HOME"
0.616666666666667,0.566666666666667,2.73333333333333,0.683333333333337,0.625,0.25,0.448275862068966,0.580645161290323,"HOME"
0.338983050847458,0.542372881355932,-4.83050847457626,1.50847457627118,0.125,0.5,0.483870967741935,0.4,"HOME"
0.724137931034483,0.396551724137931,4.12068965517241,-1.32758620689656,0.625,0.75,0.344827586206897,0.793103448275862,"VISITING"
0.206896551724138,0.350877192982456,-7.94827586206895,-4.33333333333333,0.25,0.375,0.28,0.275862068965517,"VISITING"
0.396551724137931,0.406779661016949,-1.60344827586206,-1.11864406779661,0.5,0.75,0.366666666666667,0.466666666666667,"HOME"
0.431034482758621,0.431034482758621,-2.93103448275862,-2.29310344827586,0.5,0.375,0.392857142857143,0.423076923076923,"VISITING"
0.633333333333333,0.612903225806452,3.88333333333334,4.11290322580645,0.375,0.625,0.5,0.67741935483871,"VISITING"
0.220338983050847,0.35,-7.79661016949152,-4.56666666666666,0.25,0.25,0.275862068965517,0.258064516129032,"VISITING"
0.533333333333333,0.389830508474576,0.300000000000011,-1.27118644067797,0.625,0.375,0.407407407407407,0.666666666666667,"HOME"
0.793103448275862,0.533333333333333,10.1034482758621,1.3,0.625,0.375,0.46875,0.923076923076923,"HOME"
0.683333333333333,0.711864406779661,3.36666666666667,3.86440677966102,0.625,0.5,0.655172413793103,0.741935483870968,"VISITING"
0.423728813559322,0.203389830508475,-0.745762711864401,-8.45762711864407,0.75,0.25,0.137931034482759,0.5,"HOME"
0.655737704918033,0.672413793103448,6.26229508196721,5.01724137931035,0.75,0.625,0.518518518518518,0.741935483870968,"VISITING"
0.440677966101695,0.271186440677966,-2.76271186440678,-6.35593220338983,0.5,0.375,0.233333333333333,0.392857142857143,"HOME"
0.610169491525424,0.362068965517241,3.49152542372882,-3.60344827586206,0.5,0.375,0.307692307692308,0.740740740740741,"HOME"
0.311475409836066,0.508196721311475,-5.65573770491804,0.426229508196727,0.375,0.25,0.451612903225806,0.310344827586207,"VISITING"
0.55,0.216666666666667,2.68333333333334,-10.55,0.75,0.125,0.161290322580645,0.703703703703704,"HOME"
0.622950819672131,0.557377049180328,2.77049180327869,2.72131147540983,0.625,0.75,0.424242424242424,0.59375,"HOME"
0.677966101694915,0.645161290322581,5.01694915254237,4.69354838709677,0.75,0.625,0.612903225806452,0.806451612903226,"HOME"
0.8,0.619047619047619,6.28333333333335,4.17460317460318,0.75,0.75,0.516129032258065,0.875,"HOME"
0.540983606557377,0.406779661016949,0.344262295081975,-1.5593220338983,0.75,0.5,0.321428571428571,0.67741935483871,"VISITING"
0.423728813559322,0.516129032258065,-3.28813559322033,0.5,0.5,0.375,0.46875,0.407407407407407,"VISITING"
0.440677966101695,0.622950819672131,-1.84745762711864,3.68852459016394,0.5,0.25,0.586206896551724,0.466666666666667,"HOME"
0.433333333333333,0.629032258064516,-0.349999999999994,2.7741935483871,0.75,0.625,0.655172413793103,0.517241379310345,"HOME"
0.796610169491525,0.634920634920635,10.0847457627119,4.31746031746032,0.625,0.5,0.59375,0.925925925925926,"HOME"
0.616666666666667,0.360655737704918,3.88333333333334,-4.24590163934427,0.5,0.25,0.3,0.75,"HOME"
0.672131147540984,0.383333333333333,3.27868852459015,-1.30000000000001,0.625,0.375,0.392857142857143,0.71875,"HOME"
0.716666666666667,0.266666666666667,3.83333333333333,-6.35000000000001,0.5,0.375,0.225806451612903,0.766666666666667,"HOME"
0.557377049180328,0.45,0.590163934426229,-2.61666666666667,0.125,0.625,0.483870967741935,0.67741935483871,"HOME"
0.213114754098361,0.4,-10.4590163934426,-1.11666666666667,0.125,0.625,0.354838709677419,0.275862068965517,"VISITING"
0.306451612903226,0.355932203389831,-5.64516129032258,-4,0.375,0.375,0.296296296296296,0.3,"HOME"
0.209677419354839,0.80327868852459,-10.3870967741936,6.32786885245902,0.125,0.75,0.714285714285714,0.266666666666667,"HOME"
0.609375,0.523809523809524,3.96875,0.61904761904762,0.625,0.5,0.484848484848485,0.71875,"HOME"
0.354838709677419,0.67741935483871,-4.3225806451613,3.38709677419355,0.25,0.75,0.620689655172414,0.419354838709677,"VISITING"
0.2,0.442622950819672,-8.69999999999999,-0.114754098360663,0.25,0.875,0.354838709677419,0.266666666666667,"VISITING"
0.524590163934426,0.564516129032258,1.1311475409836,0.612903225806448,0.25,0.25,0.433333333333333,0.607142857142857,"HOME"
0.442622950819672,0.35,-2.60655737704917,-4.01666666666667,0.5,0.375,0.285714285714286,0.413793103448276,"HOME"
0.216666666666667,0.683333333333333,-7.91666666666667,5.25,0.25,0.75,0.535714285714286,0.25,"HOME"
0.532258064516129,0.721311475409836,0.241935483870975,3.88524590163934,0.75,0.625,0.666666666666667,0.65625,"HOME"
0.317460317460317,0.416666666666667,-5.47619047619047,-1.43333333333334,0.5,0.625,0.344827586206897,0.32258064516129,"HOME"
0.416666666666667,0.409836065573771,-3.36666666666666,-1,0.5,0.75,0.375,0.392857142857143,"VISITING"
0.377049180327869,0.45,-1.44262295081967,-1.66666666666667,0.25,0.625,0.413793103448276,0.375,"VISITING"
0.622950819672131,0.619047619047619,3.9672131147541,2.50793650793651,0.5,0.625,0.633333333333333,0.758620689655172,"HOME"
0.262295081967213,0.625,-6.36065573770492,4.015625,0.375,0.5,0.575757575757576,0.310344827586207,"VISITING"
0.8,0.645161290322581,10.1666666666667,6.08064516129032,0.625,0.625,0.566666666666667,0.928571428571429,"HOME"
0.548387096774194,0.612903225806452,2.62903225806451,3.48387096774194,0.625,0.125,0.566666666666667,0.714285714285714,"HOME"
0.790322580645161,0.344262295081967,6.09677419354838,-4.03278688524591,0.75,0.25,0.275862068965517,0.878787878787879,"HOME"
0.451612903225806,0.409836065573771,-2.48387096774194,-1.49180327868852,0.625,0.625,0.333333333333333,0.433333333333333,"VISITING"
0.459016393442623,0.555555555555556,-1.52459016393443,0.50793650793652,0.75,0.25,0.419354838709677,0.483870967741935,"VISITING"
0.609375,0.709677419354839,2.296875,3.72580645161291,0.5,0.5,0.645161290322581,0.606060606060606,"VISITING"
0.349206349206349,0.19672131147541,-4.47619047619048,-8.65573770491802,0.25,0.25,0.133333333333333,0.40625,"HOME"
0.515625,0.80327868852459,0.453125,10.1311475409836,0.5,0.75,0.6875,0.566666666666667,"VISITING"
0.634920634920635,0.229508196721311,5.85714285714285,-7.65573770491802,0.5,0.375,0.178571428571429,0.71875,"HOME"
0.532258064516129,0.53968253968254,1.20967741935483,0.333333333333329,0.25,0.75,0.4,0.620689655172414,"VISITING"
0.409836065573771,0.546875,-3.42622950819671,0.5,0.375,0.75,0.419354838709677,0.379310344827586,"VISITING"
0.630769230769231,0.615384615384615,4.06153846153846,4.06153846153846,0.5,0.625,0.5,0.67741935483871,"VISITING"
0.258064516129032,0.370967741935484,-6.37096774193547,-1.53225806451613,0.375,0.25,0.379310344827586,0.3,"HOME"
0.451612903225806,0.328125,-0.0161290322580641,-5.3125,0.875,0.5,0.3125,0.533333333333333,"HOME"
0.419354838709677,0.193548387096774,-0.870967741935488,-8.96774193548387,0.75,0.25,0.129032258064516,0.448275862068966,"HOME"
0.629032258064516,0.603174603174603,4.08064516129033,3.36507936507937,0.625,0.125,0.548387096774194,0.766666666666667,"HOME"
0.359375,0.793650793650794,-3.96875,6.39682539682539,0.375,0.875,0.689655172413793,0.424242424242424,"HOME"
0.419354838709677,0.714285714285714,-1.30645161290322,3.82539682539684,0.625,0.5,0.65625,0.483870967741935,"HOME"
0.444444444444444,0.403225806451613,-2.60317460317461,-3.69354838709678,0.5,0.25,0.4375,0.419354838709677,"HOME"
0.451612903225806,0.338709677419355,-1.91935483870968,-4.37096774193549,0.75,0.25,0.266666666666667,0.46875,"VISITING"
0.222222222222222,0.6,-10.0952380952381,2.1076923076923,0.25,0.375,0.612903225806452,0.290322580645161,"VISITING"
0.806451612903226,0.365079365079365,10.258064516129,-1.63492063492063,0.75,0.125,0.366666666666667,0.931034482758621,"HOME"
0.672131147540984,0.682539682539683,5.03278688524591,3.55555555555556,0.625,0.75,0.633333333333333,0.8125,"HOME"
0.555555555555556,0.640625,2.65079365079364,5.96875,0.625,0.5,0.548387096774194,0.724137931034483,"VISITING"
0.507692307692308,0.225806451612903,0.169230769230765,-7.74193548387098,0.5,0.25,0.172413793103448,0.548387096774194,"HOME"
0.523809523809524,0.323076923076923,1.01587301587303,-5.72307692307692,0.25,0.375,0.303030303030303,0.6,"HOME"
0.634920634920635,0.621212121212121,4.17460317460318,4.5,0.75,0.625,0.515151515151515,0.774193548387097,"VISITING"
0.428571428571429,0.671875,-0.777777777777771,3.421875,0.75,0.625,0.612903225806452,0.466666666666667,"HOME"
0.46031746031746,0.53125,0.492063492063494,1.09375,0.875,0.375,0.454545454545455,0.548387096774194,"HOME"
0.26984126984127,0.19047619047619,-6.14285714285715,-8.9047619047619,0.375,0.25,0.125,0.32258064516129,"VISITING"
0.5625,0.703125,0.90625,3.71875,0.375,0.5,0.636363636363636,0.6875,"HOME"
0.515151515151515,0.78125,0.303030303030297,6.09375,0.5,0.75,0.666666666666667,0.5625,"VISITING"
0.428571428571429,0.318181818181818,-1.23809523809524,-5.72727272727272,0.625,0.25,0.294117647058824,0.5,"HOME"
0.444444444444444,0.606060606060606,-2,2.21212121212122,0.625,0.5,0.625,0.454545454545455,"HOME"
0.621212121212121,0.646153846153846,3.5,6.06153846153846,0.375,0.625,0.5625,0.65625,"HOME"
0.369230769230769,0.80952380952381,-3.7076923076923,10.2063492063492,0.5,0.875,0.696969696969697,0.441176470588235,"HOME"
0.67741935483871,0.359375,5.03225806451613,-1.71875,0.75,0,0.354838709677419,0.818181818181818,"HOME"
0.59375,0.453125,3.15625,-2.46875,0.125,0.5,0.46875,0.65625,"HOME"
0.21875,0.349206349206349,-10.078125,-4.19047619047619,0.25,0.25,0.290322580645161,0.28125,"HOME"
0.546875,0.222222222222222,2.421875,-7.76190476190476,0.5,0.25,0.166666666666667,0.7,"HOME"
0.46875,0.4375,0.578125,-1.109375,0.875,0.625,0.354838709677419,0.5625,"VISITING"
0.230769230769231,0.396825396825397,-9.81538461538462,-3.73015873015873,0.375,0.25,0.424242424242424,0.303030303030303,"VISITING"
0.4375,0.353846153846154,-0.484375,-1.98461538461538,0.875,0,0.34375,0.483870967741935,"HOME"
0.796875,0.203125,9.875,-8.65625,0.75,0.375,0.151515151515152,0.933333333333333,"HOME"
0.569230769230769,0.34375,1.2,-4.234375,0.5,0.25,0.28125,0.696969696969697,"HOME"
0.692307692307692,0.523076923076923,3.35384615384615,0.984615384615381,0.5,0.25,0.441176470588235,0.774193548387097,"HOME"
0.265625,0.784615384615385,-6.15625,6.13846153846154,0.25,0.75,0.67741935483871,0.3125,"VISITING"
0.553846153846154,0.597014925373134,2.60000000000001,2.02985074626865,0.5,0.375,0.606060606060606,0.709677419354839,"HOME"
0.313432835820896,0.626865671641791,-5.74626865671641,4.4776119402985,0.25,0.625,0.529411764705882,0.34375,"VISITING"
0.553846153846154,0.378787878787879,0.800000000000011,-3.48484848484848,0.75,0.625,0.290322580645161,0.666666666666667,"VISITING"
0.636363636363636,0.661538461538462,5.51515151515152,3.09230769230768,0.625,0.5,0.59375,0.727272727272727,"VISITING"
0.6,0.682539682539683,3.26153846153845,5.25396825396825,0.25,0.875,0.517241379310345,0.666666666666667,"VISITING"
0.625,0.21875,4.0625,-7.859375,0.75,0.125,0.161290322580645,0.75,"HOME"
0.507462686567164,0.2,0.164179104477611,-9,0.375,0.25,0.147058823529412,0.545454545454545,"HOME"
0.338461538461538,0.787878787878788,-4.41538461538462,6.12121212121212,0.25,0.75,0.6875,0.40625,"VISITING"
0.446153846153846,0.227272727272727,-1.03076923076924,-9.77272727272727,0.75,0.25,0.15625,0.515151515151515,"HOME"
0.215384615384615,0.40625,-8.13846153846154,-3.5625,0.125,0.375,0.441176470588235,0.272727272727273,"VISITING"
0.446153846153846,0.453125,-0.430769230769229,-1.8125,0.875,0.75,0.433333333333333,0.5,"HOME"
0.446153846153846,0.632352941176471,-2.58461538461539,4.63235294117648,0.5,0.75,0.542857142857143,0.4375,"HOME"
0.626865671641791,0.560606060606061,3.8955223880597,2.6969696969697,0.375,0.625,0.411764705882353,0.666666666666667,"HOME"
0.696969696969697,0.388059701492537,3.5,-3.32835820895522,0.5,0.75,0.3125,0.78125,"HOME"
0.8,0.261538461538462,10.2,-6.13846153846154,0.75,0.125,0.21875,0.935483870967742,"HOME"
0.461538461538462,0.590909090909091,0.507692307692295,2.96969696969697,0.875,0.25,0.53125,0.545454545454545,"VISITING"
0.575757575757576,0.6875,1.42424242424244,5.421875,0.625,0.875,0.533333333333333,0.705882352941177,"HOME"
0.626865671641791,0.446153846153846,5.40298507462686,-2.21538461538462,0.5,0.625,0.419354838709677,0.705882352941177,"HOME"
0.348484848484849,0.701492537313433,-2,3.61194029850746,0,0.625,0.617647058823529,0.363636363636364,"HOME"
0.666666666666667,0.308823529411765,3.07575757575758,-5.88235294117646,0.5,0.25,0.285714285714286,0.727272727272727,"HOME"
0.196969696969697,0.630769230769231,-9.06060606060606,4.40000000000001,0.125,0.875,0.5,0.258064516129032,"HOME"
0.545454545454545,0.515151515151515,0.681818181818187,0.77272727272728,0.625,0.25,0.428571428571429,0.647058823529412,"HOME"
0.803030303030303,0.791044776119403,10.0909090909091,6.13432835820895,0.875,0.75,0.696969696969697,0.9375,"HOME"
0.552238805970149,0.454545454545455,2.59701492537313,-0.72727272727272,0.625,0.875,0.375,0.71875,"HOME"
0.623188405797101,0.415384615384615,4.36231884057972,-3.26153846153846,0.75,0.375,0.457142857142857,0.727272727272727,"HOME"
